document,partition,label
"Skripsi ini yang bertujuan untuk menjawab pertanyaan: Bagaimana penerapan Akumulasi sanksi Pidana Dan Denda dalam Kasus Illegal Logging menurut Putusan No. 179/Pid.B/2014/PN.Pbl Pengadilan Negeri Probolinggo? Bagaimana Kajian Hukum Pidana Islam mengenai kasus Illegal Logging?Data penelitian ini diperoleh dari Putusan Pengadilan Negeri Probolinggo yang menjadi obyek penelitian. Teknik pengumpulan data digunakan adalah dokumentasi dan wawancara yang kemudian dianalisis dengan menggunakan metode deskriptif analisis, yaitu memaparkan atau metode deduktif, dimulai dari hal-hal yang bersifat umum, yaitu meninjau peraturan yang terdapat dalam hukum pidana islam, kemudian ditarik kepada hal-hal yang bersifat khusus kaitannya dengan tentang Undang-Undang nomer 27 Tahun 2007 tentang Pengelolaan Wilayah Pesisir Pantai dan Pulau-pulau Kecil.Penelitian ini menyimpulkan bahwa, Penerapan Akumulasi Sanksi Pidana dan Denda dalam Kasus Illegal logging menurut Putusan Nomor : 179/Pid.B/2014/Pn.Pbl adalah hukuman yang diberikan ketika sebuah tingkah laku yang tidak diharapkan ditampilkan oleh orang yang bersangkutan atau orang yang bersangkutan tidak memberikan respon atau tidak menampilkan sebuah tingkah laku yang diharapkan. Akumulasi sanksi pidana dan denda tersebut adalah penjara selama 2 tahun dan denda sebanyak Rp. 2.000.000.000,00 (dua milyar). Oleh karena itu, pelaku dikenakan sanksi pidana terlebih dahulu dan denda dibayarkan setelah hukuman penjara. Sedangkan dalam hukum Pidan Islam dikenakan hukuman ta‟zir yang berupa ‘uqubah asliah (hukuman qisas untuk jarimah pembunuhan, atau hukuman potong tangan untuk jarimah pencurian) Dan dikenakan juga hukuman tambahan berupa denda yang diistilahkan „uqubah taba’iah (hukuman yang mengikuti hukuman pokok tanpa memerlukan keputusan secara tersendiri).Dari uraian di atas sangat jelas, bahwa kurang adanya sosialisasi tentang Kasus Illegal Logging di wilayah pesisir. Dalam hal ini Illegal Logging tersebut tidak diperbolehkan di Indonesia ini, karena dapat meresahkan masyarakat. Oleh karena itu perlu ketegasan hukuman bagi yang melanggar agar dapat membuat efek jera bagi pelaku Illegal Logging.",train,hukum pidana islam
"Skripsi ini bertujuan untuk menjawab pertanyaan bagaimana pertimbangan hakim pada Direktori Putusan Pengadilan Militer Banjarmasin Nomor: 56-K/PM.I-06/AD/XI/2016 dalam hal meringankan hukuman terdakwa karena operasi militer serta bagaimana tinjauan hukum pidana Islam terhadap operasi militer sebagai salah satu unsur yang meringankan hukuman terdakwa di Pengadilan Militer (Studi Direktori Putusan Pengadilan Militer Banjarmasin Nomor 56-K/PM.I-06/AD/XI/2016). Data penelitian diperoleh dengan menggunakan teknik studi dokumentasi, yaitu teknik memperoleh data dengan cara menelaah dokumen, yaitu membaca, mengkaji, merangkum, menulis dan mengumpulkan data yang berkaitan dengan Direktori Putusan Nomor: 56-K/PM.I-06/AD/XI/2016 yang meringankan hukuman terdakwa karena operasi militer. Selanjutnya data diolah dan dianalisis dengan menggunakan metode deskriptif analisis dengan pola pikir deduktif untuk diambil kesimpulan. Hasil penelitian ini menyimpulkan bahwa ada dua pertimbangan hakim dalam putusan ini yaitu pertimbangan yang bersifat yuridis dan pertimbangan yang bersifat sosiologis. Menurut tinjauan hukum pidana Islam pertimbangan hakim dalam menjatuhkan hukuman terhadap terdakwa pada putusan tersebut, sudah sesuai karena termasuk dalam kategori hukuman jari<mah ta’zi<r dan belum ada ketentuan nas yang mengatur secara eksplisit tentang hukuman kejahatan pada putusan tersebut, sehingga dalam menjatuhkan hukuman diberikan sepenuhnya kepada hakim atau dalam hal ini ulil amri. Saran yang dapat disampaikan adalah diharapkan para hakim dalam memutus perkara hendaknya lebih mengutamakan kemaslahatan umum dengan mendasarkan segala keputusannya kepada Undang-Undang yang mengatur tindak pidana seseorang, karena negara Indonesia adalah negara hukum yang menganut asas legalitas, sewajarnya para hakim memutus segala perkara sesuai dengan Undang-Undang yang mengaturnya.",train,hukum pidana islam
"Skripsi ini merupakan hasil penelitian lapangan tentang “Tinjauan Hukum Pidana Islam dan Undang-Undang Nomor 11 Tahun 2012 tentang Sistem Peradilan Pidana Anak dalam Penetapan Pengadilan Negeri Gresik Nomor 04/Pen.Pid Sus Anak/2014/PN Gsk tentang Diversi"". Penelitian ini bertujuan untuk menjawab pertanyaan mengenai bagaimana hukuman terhadap kejahatan yang dilakukan oleh anak menurut hukum pidana Islam dan undang-undang nomor 11 tahun 2012 tentang sistem peradilan pidana anak? bagaimana pertimbangan hukum hakim dalam penetapan pengadilan negeri gresik nomor 04/Pen.Pid Sus Anak/2014/PN Gsk tentang diversi? Dan bagaimana tinjauan hukum pidana Islam dan undang-undang nomor 11 tahun 2012 terhadap penetapan pengadilan negeri gresik nomor 04/Pen.pid Sus Anak/2014/PN Gsk tentang diversi?Data penelitian ini diperoleh dari Penetapan Pengadilan Negeri gresik yang menjadi obyek penelitian. Teknik pengumpulan data yang digunakan adalah dokumentasi dan wawancara yang kemudian dianalisis dengan menggunakan metode deskriptif-analisis, yaitu memaparkan atau menjelaskan data-data yang diperoleh dan selanjutnya dianalisis dengan metode deduktif, dimulai dari hal-hal yang bersifat umum, yaitu meninjau peraturan yang terdapat dalam fiqh jinayah, kemudian ditarik kepada hal-hal yang bersifat khusus kaitannya dengan tentang undang-undang nomor 11 tahun 2012 tentang sistem peradilan pidana anak serta ditarik kesimpulan.Pengakuan keberhasilan menyatakan bahwa diversi yang dilakukan oleh hakim dalam menangani masalah anak sudah sangat tepat. Dalam undang-undang nomor 11 tahun 2012 disebutkan bahwa sebelum anak di bawa ke proses peradilan pidana, diwajibkan adanya diversi untuk anak-anak yang melakukan tindak pidana dengan ancaman pidana kurang dari 7 tahun dan bukan pengulangan tindak pidana. Dengan kedua syatat tersebut sudah bisa dilakukan diversi. Bahwa Diversi dalam undang-undang nomor 11 tahun 2012 tentang Sistem Peradilan Pidana Anak terhadap penetapan Pengadilan Negeri Gresik nomor: 04/Pen Pid Sus Anak/2014/PN Gsk menurut tinjauan fiqh Jinayah sudah sangat tepat dengan apa yang ada dalam hukum pidana Islam. Memang dalam pidana Islam tidak ada dijelaskan mengenai diversi, tetapi mengenai hukuman dan batasan usia anak untuk menanggung pertanggungjawaban pidana sangat berkaitan, mengenai hukuman dikenakan hukuman pengajaran atau perdata bagi anak-anak pelaku tindak pidanaBerdasarkan hasil penelitian di atas, diharapkan kasus–kasus tindak pidana yang dilakukan oleh anak-anak bisa diselesaikan dengan kekeluaragaan tanpa harus adanya penyelesaian secara pidana, karna penyelesaian secara diversi dalam ketentuan undang-undang sudah sangat tepat untuk kesejahteraan anak-anak.",train,hukum pidana islam
"Skripsi ini adalah hasil dari penelitian pustaka tentang kasus tindak pidana intersepsi atas informasi elektronik yang bertujuan untuk menjawab pertanyaan: Bagaimanakah Deskripsi Intersepsi yang dilakukan oleh lembaga yang diberi kewenangan oleh negara ? Bagaimana Tindak Pidana Intersepsi Atas Informasi Elektronik Menurut peraturan perundang-undangan di Indonesia ? Bagaimana Tindak Pidana Intersepsi Atas Informasi Elektronik Perspektif Hukum Pidana Islam ?Jenis Penelitian ini menggunakan penelitian kepustakaan (Library Research) dengan metode content analisis yaitu dengan mengkaji dan menganalisis terhadap sumber-sumber tertulis, baik yang berupa regulasi atau peraturan perundang-undangan yang terkait dengan Intersepsi ataupun buku-buku kepustakaan yang membahas dan mengkaji seputar tindak pidana intersepsi baik dalam perspektif hukum positif maupun hukum islam. Data yang dikumpulkan dalam penelitan ini adalah regulasi dan atau peraturan perundang-undangan yang mengatur tentang tindak pidana Intersepsi atas informasi elektorinik serta buku-buku yang mengkaji dan membahas tentang tindak pidana intercepsi baik dalam perspektif hukum positif maupun hukum Islam.Penelitian ini menyimpulkan bahwa, Tindak Pidana Intersepsi Atas Informasi Elektronik Menurut peraturan perundang-undangan di Indonesia terbagi atas 12 Undang-Undang, 2 Peraturan Pemerintah, 2 Peraturan Meteri, 1 Peraturan Kapolri, dan 1 Peraturan berupa SOP (Standar Oprasional Prosedur). Mayoritas peraturan dikeluarkan untuk memberikan kewenangan penyadapan bagi masing-masing lembaga negara yang dituju, dan sisanya lebih bersifat mengatur secara internal kebutuhan dari masing-masing lembaga negara tersebut. Aturan-aturan mengenai ijin penyadapan tergantung pada kewenangan masing-masing lembaga, jadi otoritas pemberian ijin penyadapan lewat masing masing regulasi yang ada.Dengan demikian apabila intersepsi atas informasi elektronik yang dilakukan diluar ketentuan regulasi tersebut merupakan tindak kejahatan atau tindak pidana yang ketentuan hukumannya telah diatur sesuai dengan rumjusan perundang-undangan yang berlaku khususnya di KUHP.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian kepustakaan untuk menjawab pertanyaan Pertama Apa yang dimaksud Remisi menurut Kepres No.174 Tahun 1999. Kedua Bagaimana syarat-syarat dan tata cara mendapatkan Remisi bagi pelaku tindak pidana menurut perundangan di Indonesia. Ketiga Bagaimana tinjauan filsafat hukum Islam terhadap pelaksanaan Remisi dilihat dari prinsip hukum dan prinsip keadilan. Data penelitian dihimpun melalui data dan sumber data dari data primer dan skunder yang ada hubungannya dengan pelaksanaan pemberian Remisi bagi pelaku tindak pidana, dan selanjutnya dianalisis dengan teknik Deskriptif - Verifikatif. Hasil yang diperoleh dari penelitian ini dapat disimpulkan, bahwa: Pertama Remisi menurut Kepres No 174 Tahun 1999 adalah Pengurangan masa pidana yang diberikan kepada narapidana dan anak pidana. Kedua Remisi diberikan dengan syarat narapidana dan anak pidana berkelakuan baik selama menjalani pidana, dan telah menjalani pidana penjara lebih dari 6 (enam) bulan. Tata cara pemberian, Remisi diajukan kepada kepala Kantor wilayah melalui kepala lembaga pemasyarakatan atau rumah tahanan, Dalam hal pemberian Remisi kepada narapidana Menteri Hukum dan HAM dapat mendelegasikan pelaksanaannya kepada kepala kantor wilayah. Penetapan pemberian Remisi dilaksanakan dengan keputusan kepala kantor wilayah atas nama menteri, setelah mengeluarkan penetapan kepala kantor wilayah wajib menyampaikan laporan tentang penetapan pengurangan masa pidana tersebut kepada Menteri Departemen Hukum Dan Ham Cq.Dirjen pemasyarakatan. Ketiga bahwa jika ditinjau dari filsafat hukum Islam pemberian Remisi kepada pelaku tindak pidana dianggap penulis tidak sesuai dengan prinsip hukum dan prinsip keadilan serta kemaslahatan bagi manusia. Berdasarkan hasil penelitian yang disimpulkan di atas Pertama, Bahwa berkelakuan baik yang menjadi syarat seorang pelaku tindak pidana mendapatkan Remisi hal itu tidak bisa disamakan dengan taubat dalam hukum Islam. Kedua Pemberian Remisi yang diberikan kepada pelaku tindak pidana tidak sesuai dengan prinsip hukum dan keadilan dalam Islam. Ketiga Disarankan agar kiranya Kepres No.174 tahun 1999 tentang Remisi perlu dikaji ulang dengan membedakan jenis kejahatan yang dilakukan pelaku tindak pidana, Sehingga nantinya akan tercipta keadilan, kedamaian dan kemaslahatan bagi masyarakat.",train,hukum pidana islam
"Skripsi ini merupakan hasil dari peneltian lapangan untuk menjawab tiga pertanyaan penelitian sebagai berikut: Pertama, Mengapa sebagian besar masyarakat Terung Wetan melanggar operasionalisasi yang telah ditentukan dalam Perda No. 10 Tahun 2008 tentang Kepariwisataan? Kedua, Mengapa tidak ada optimalisasi sanksi terhadap pelanggaran ijin operasionalisasi arena bilyard dari Pemerintah Kabupaten Sidoarjo? Ketiga, Bagaimana tinjauan hukum pidana Islam terhadap ketentuan operasionalisasi bilyard dan pelaksanaan sanksi sebagaimana diatur dalam Perda Kabupaten Sidoarjo No. 10 Tahun 2008 tentang Kepariwisataan?,Data penelitian ini sebagian diperoleh dan dihimpun melalui pembacaan dan kajian kepustakaan teks (text reading), sebagian lagi melalui wawancara dan observasi, kemudian dianalisis dengan menggunakan metode deduktif. Hasil penelitian ini menyimpulkan bahwa pelanggaran operasionalisasi arena bilyard menurut Perda No. 10 Tahun 2008 tentang Kepariwisataan terjadi di Desa Terung Wetan Kecamatan Krian Kabupaten Sidoarjo Penyebabnya adalah Pemerintah desa dan masyarakat Desa Terung Wetan telah mengambil kesepakatan untuk menerapkan Peraturan Desa dalam operasionalisasi bilyard, meskipun isi peraturan tersebut bertentangan dengan ketentuan perijinan yang dibuat oleh Pemerintah Kabupaten Sidoarjo. Serta Pemerintah Kecamatan Krian tidak memahami ketentuan-ketentuan yang berlaku dalam Perda No. 10 Tahun 2008 tentang Kepariwisataan karena salinan yang dikirim oleh Disparta Kabupaten Sidoarjo tidak dikaji lebih dalam, Sehingga penerapanya tidak optimal. Sedangkan tidak optimalnya penerapan sanksi adalah karena kurangnya sosialisasi, dan evaluasi penerapan Perda No. 10 Tahun 2008 tentang Kepariwisataan oleh Pemkab Sidoarjo dan tidak adanya koordinasi yang baik antara Dinas Pemuda, Olahraga dan Pariwisata (Disparta) Kabupaten Sidoarjo dengan Pemerintah Kecamatan Krian dan Pemerintah Desa Terung Wetan. Penentuan Pemkab Sidoarjo terhadap jenis hukuman pada Perda No. 10 Tahun 2008 tentang Kepariwisataan adalah termasuk kategori takzir yang menjadi wewenang luas pemerintah. Dalam konteks hukum pidana Islam, hukuman administratif, penjara dan denda dalam Perda tersebut juga sah. Sejalan dengan kesimpulan di atas, maka Pemerintah Kabupaten (Pemkab) Sidoarjo tidak pernah menerapkan sanksi sesuai aturan Perda. Sikap Pemkab Sidoarjo, dalam konteks hukum pidana Islam, adalah kelalaian dalam menjalankan tugasnya sebagai wakil masyarakat untuk menegakkan hukum.",train,hukum pidana islam
"Penelitian ini menggunakan metode deskriptif. Selanjutnya akan dianalisis menggunakan pola pikir deduktif. Setelah dilakukan penelitian secara komprehensif, ditemukan bahwa pertanggungjawaban pidana tidak hanya berlaku terhadap pelaku pidana perorangan, tapi dalam UU RI No 32 Tahun 2009 juga diatur pertanggungjawaban korporasi. Dalam UU RI No.32 Tahun 2009 juga mengatur tentang pertanggungjawaban korporasi terhadap prinsip strict liability. Prinsip strict liability merupakan pertanggungjawaban tanpa atas dasar kesalahan, cukup fakta yang berbicara. Dengan kata lain, korporasi harus mempertanggungjawabkan perbuatannya seketika kerugian itu ada. Walaupun kasus tesebut belum diperkarakan di pengadilan. Sejalan dengan UU RI No 32Tahun 2009, dalam Hukum Pidana Islam juga mengakui pertanggungjawaban korporasi yang diwakilkan oleh pengurusnya. Dan asas tersalah dalam Islam menjelaskan bahwa walaupun secara pidana pelaku pidana tidak dibebani pertanggungjawaban, namun beban ganti kerugian tetap ditanggung pelaku.Berdasarkan hasil penelitian di atas, diharapkan kasus-kasus kerusakan lingkungan hidup dapat dicegah dan kasus-kasus yang telah terjadi dapat segera terselesaikan sesuai dengan ketentuan-ketentuan dalam undang-undang lingkungan hidup. Serta terciptanya kepastian hukum, perlindungan hak asasi yang adil, dan tetap lestarinya alam beserta kandungan-kandungan di dalamnya.",train,hukum pidana islam
"Teori tujuan pengenaan pidana dalam penologi diantaranya yakni tercapainya ketertiban masyarakat dan mencegah terjadinya kejahatan dan harus menghasilkan manfaat serta harus ada manfaat yang dituju. Pemidanaan bukan lagi hanya mengedepankan sisi pembalasan dan pengenaan penderitaan kepada individu pelaku kejahatan, akan tetapi pidana hanya dikenakan ketika ada tujuan yang bermanfaat. Skripsi ini menjawab pertanyaan yang dituangkan dalam dua rumusan masalah:bagaimanakah perlindungan hukum layanan kesehatan terhadap narapidana penyandang disabilitas dan lansia dalam prespektif penologi serta bagaimanakah perlindungan hukum layanan kesehatan terhadap narapidana penyandang disabilitas dan lansia dalam prespektif hukum pidana islam. Jenis penelitian ini menggunakan metode yuridis empiris yakni penelitian mengenai implementasi ketentuan hukum normatif secara langsung dengan metode pengumpulan data melalui wawancara dan mengamati setiap peristiwa hukum tertentu yang terjadi di lapangan atau masyarakat. Hasil dari penelitian ini menyimpulkan: pertama, penerapan layanan kesehatan kepada narapidana penyandang disabilitas dan lansia yang ada di lembaga pemasyarakatan kelas II B Mojokerto sejalan dengan teori relatif atau tujuan dalam penologi, teori ini dikemukakan oleh Jeremy Bentham bahwa penekanan penjatuhan pidana lebih kepada manfaat yang dihasilkan. Teori ini bersifat forward-looking bahwa pidana hanya boleh dikenakan apabila ada tujuan dan manfaat yang ingin dicapai. Kedua, hukuman yang dikenakan kepada penyandang disabilitas dan lansia dalam hukum pidana islam masuk pada kategori hukuman atau uqūbah ta’zīr berupa penjara. Sistem kepenjaraan dalam Islam juga mengedepankan kemaslahatan umat dan juga pemberian hak narapidana sesuai dengan kesepakatan para fuqaha yakni termasuk juga didalamnya memperhatikan layanan kesehatan yang diberikan, hal ini untuk mendukung proses pembinaan dan memberikan kesempatan bagi narapidana untuk menjadi lebih baik lagi. Sejalan dengan kesimpulan di atas, penulis menyarankan: Pertama, untuk menambah dan mengoptimalkan peran tenaga kesehatan yang ada di klinik lembaga pemasyarakatan kelas B Mojokerto dalam menangani layanan kesehatan untuk narapidana penyandang disabilitas dan lansia. Kedua, sistem kepenjaraan dalam uqūbah ta’zīr hukum pidana islam juga memperhatikan kemaslahatan umat dapat digunakan sebagai acuan dengan sistem lembaga pemasyarakatan di era saat ini. Prinsip kebaikan tidak hanya dari agama islam saja akan tetapi dalam semua agama dapat digunakan.",train,hukum pidana islam
"Skripsi dengan judul Tinjauan Hukum Pidana Islam Terhadap Putusan Nomor 764/Pid.B/2019/PN Jmr Tentang Tindak Pidana Mengedarkan Uang Palsu adalah hasil penelitian kepustakaan. Dalam penelitian ini data yang diperlukan diperoleh dari studi kepustakaan dengan pengumpulan dokumen-dokumen yang terkait permasalahan. Hasil penelitian menyimpulkan bahwa pertimbangan hukum hakim dalam putusan Nomor 764/Pid.B/2019/PN Jmr tentang tindak pidana mengedarkan uang palsu sesuai dengan ketentuan yang ada di pasal 36 ayat (3) Undang-Undang Nomor 7 Tahun 2011 Tentang Mata Uang, yang mana penjatuhan pidananya adalah penjara paling lama 15 (lima belas) tahun dan pidana denda paling banyak Rp. 50.000.000.000,00 (lima puluh miliar rupiah). Analisis hukum pidana Islam terhadap sanksi tindak pidana mengedarkan uang palsu masuk dalam ranah hukum ta’zir.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian studi kasus yang bertujuan untuk menjawab pertanyaan: Bagaimana pertimbangan hakim Pengadilan Negeri Meulaboh terhadap tindak pidana pembakaran lahan dalam putusan Nomor 131/Pid.B/2013/PN.Mbo dan bagaimana analisis hukum pidana Islam terhadap pertimbangan hakim dalam tindak pidana pembakaran lahan dalam putusan Nomor 131/Pid.B/2013/PN.Mbo? Data ini dihimpun dengan mempelajari dokumen, berkas-berkas perkara dan bahan pustaka, yang selanjutnya diolah dengan beberapa tahap yaitu Editing: Melakukan pemeriksaan kembali terhadap data-data yang diperoleh secara cermat baik dari sumber primer atau sumber sekunder, Organizing: Menyusun data secara sistematis, dan Analizing: Tahapan analisis terhadap data dengan menggunakan metode deskriptif-analisis dan pola pikir deduktif. Hasil studi ini adalah dasar hukum yang digunakan sebagai pertimbangan hakim dalam menjatuhkan sanksi kepada pelaku tindak pidana pembakaran lahan adalah tuntutan Jaksa/Penuntut Umum dengan Pasal 108 jo Pasal 69 ayat (1) huruf (h) Undang-undang Nomor 32 Tahun 2009 tentang Perlindungan dan Pengelolaan Lingkungan Hidup. Denda sebesar Rp 3.000.000.000,00 (tiga miliar rupiah) dirasa kurang memberikan efek jera kepada pelaku untuk mengulangi perbuatannya di masa mendatang seperti yang menjadi tujuan dari hukuman ta’zir dalam hukum pidana Islam. Dalam hukum pidana Islam tindak pidana pembakaran lahan yang dilakukan oleh terdakwa termasuk dalam kategori jarimah ta’zir karena tidak ada ketentuan nash mengenai tindak pidana ini. Hakim dalam hal ini diberi kewenangan untuk menjatuhkan hukuman bagi pelaku jarimah ta’zir. Sejalan dengan kesimpulan di atas, maka diharapkan baik aparat penegak hukum maupun masyarakat umum berperan aktif dalam menjaga dan melindungi lingkungan khususnya dari tindakan pembakaran lahan. Hukuman yang dijatuhkan bagi pelaku pembakaran lahan harus mempunyai efek jera bagi pelaku kejahatan agar tidak mengulangi perbuatannya lagi di masa yang akan datang.",train,hukum pidana islam
"Dalam penelitian ini, penulis menggunakan metode penelitian hukum empiris dengan melihat dan meninjau permasalahan yang ada untuk mengetahui lebih dalam dan luas dan memahami makna yang dianggap berasal dari fenomena sosial atau kemanusiaan yang menghasilkan kata tertulis dari objek atau orang yang diamati. Hasil dari penelitian ini menyimpulkan bahwa, pemenuhan hak yang diberikan oleh Rumah Tahanan Perempuan IIA Surabaya ditinjau dengan hukum pidana positif dan hukum pidana Islam telah terpenuhi dengan cukup baik, dan Rumah Tahanan Perempuan IIA Surabaya telah memenuhi hak-hak narapidana perempuan hamil hingga melahirkan ditinjau dalam Hukum Pidana Islam seperti beribadah kepada Allah SWT.,mendapatkan pelayanan pesehatan, mendapatkan makanan yang layak, mendapatkan pendidikan, mendapatkan perlakuan yang baik, mendapatkan kebebasan mengasuh dan merawat anak.Penulis memberikan saran yaitu, perlu adanya pengawasan sehingga tetap baik berjalannya pelayanan pembinaan narapidana dan tetap menjaga komitmen dalam visi dan misi yang telah dibuat. Perlu adanya penjagaan akreditas terhadap jalannya pelaksanaan pembinaan narapidana dan semakin meningkatkan kualitas pelayanan pembinaan warga binaan pemasyarakatan.",train,hukum pidana islam
"Jenis penelitian ini hukum empiris yang berfokus pada pengaplikasian hukum materiil dalam kehidupan sehari-hari. Data dari penelitian ini bersumber dari data primer dan data sekunder, dimana data primer diperoleh dari wawancara dengan narasumber  sedangkan data sekunder diperoleh dari menelaah buku-buku, jurnal, dan bunga rampai. Untuk analisis data digunakan analisis data kualitatif deskriptif yakni dengan mendeskripsikan hasil dari data yang diperoleh dalam kalimat dan kata yang mudah dipahami serta baik dan benar.Melihat  hasil penelitian di lapangan dapat diperoleh beberapa fakta yang apabila di analisis dalam hukum pidana Islam dan hukum positif adalah sebagai berikut; Pertama, penegakan hukum terhadap Perda Ngawi No. 1 Tahun 2017 pada PSK prostitusi warkop di Kabupaten Ngawi masih belum berjalan secara maksimal karena dipengaruhi beberapa faktor. Kedua, terhadap PSK prostitusi warkop di Kabupaten Ngawi dapat dijatuhi sanksi terhadap jarimah zina, karena PSK pada kasus tersebut telah memenuhi unsur-unsur dari jarimah zina dalam hukum pidana Islam.Berdasarkan fakta tersebut diatas maka penulis merekomendasikan agar dalam membentuk suatu Peraturan Perundang-Undangan pihak yang berwenang lebih memperhatikan pedoman yang ada. Pada para aparat penegak hukum agar lebih tegas dan tidak takut dalam mengambil keputusan yang tidak terikat oleh Peraturan Perundang-Undangan. Masyarakat sekitar juga diharapkan dapat bersikap lebih aktif dalam menanggapi sebuah kasus prostitusi. Selanjutnya terkait fasilitas dan sarana dalam penegakan hukum terhadap PSK berupa panti rehabilitasi di perbanyak sebarannya pada daerah di Indonesia.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian kepustakaan yang berjudul “Tinjauan Hukum Pidana Islam terhadap Tindak Pidana Menerbitkan dan/atau  Menggunakan Faktur Pajak Tidak Berdasarkan Transaksi Sebenarnya (Studi Putusan MA No. 898 K/Pid.Sus/2014).”Penelitian ini bertujuan untuk menjawab pertanyaan: 1. Bagaimana pertimbangan hakim dalam putusan MA No. 898 K/Pid.Sus/2014 tentang menerbitkan dan/atau menggunakan faktur pajak tidak berdasarkan transaksi sebenarnya? dan 2. Bagaimana tinjauan hukum pidana Islam terhadap pertimbangan hakim dalam putusan MA No. 898 K/Pid.Sus/2014 tentang menerbitkan dan/atau menggunakan faktur pajak tidak berdasarkan transaksi sebenarnya?. Penelitian ini dapat digolongkan dalam jenis penelitian kualitatif dengan prosedur penelitian yang akan menghasilkan data deskriptif berupa data tertulis dari undang-undang, buku dan artikel yang dapat ditelaah. Untuk mendapatkan hasil penelitian yang akurat dalam menjawab beberapa persoalan yang diangkat dalam penulisan ini. Hasil penelitian ini Mahkamah Agung  menolak kasasi dikarenakan terdakwa Efral Sembiring Meliala sah bersalah melakukan tindak pidana menerbitkan dan/atau menggunakan faktur pajak tidak berdasarkan transaksi sebenarnya sebagaimana yang tercantum dalam pasal 39 ayat (1) huruf d Undang-Undang Nomor 28 tahun 2007 tentang ketentuan umum dan tata cara perpajakan. Pertimbangan hakim dalam Putusan ini sudah sesuai dengan aturan perundang-undangan yang berlaku dan sudah sesuai dengan pasal 31 Undang-Undang No. 14 tahun 1985 tentang wewenang Mahkamah Agung untuk menguji secara materiil terhadap peraturan perundang-undangan. Namun seharusnya judex facti pengadilan Negeri menggunakan pasal 39A Undang-Undang nomor 28 tahun 2007 tentang ketentuan umum dan tata cara perpajakan dengan hukuman minimal 2 tahun penjara dan denda minimal 2 kali jumlah dalam faktur pajak, karena terlalu ringannya hukuman pada pasal 39 ayat (1) huruf d  yang tidak sebanding dengan kerugian yang didapat oleh Negara. Di dalam hukum pidana Islam sanksi terhadap pelaku tindak pidana perpajakan berupa hukuman jarimah ta’z>ir , karena tidak ada ketentuan yang dijelaskan dalam Al-Quran dan Hadis yang mengatur tentang hukuman bagi pelaku tindak pidana perpajakan. Mengenai bentuk dan ukurannya diserahkan kepada keputusan hakim atau imam yang berwenang dengan menggunakan peraturan yang sudah ditentukan dalam Undang-Undang. Saran penulis hendaknya petugas pajak lebih mengawasi dan memperhatikan tindak pidana perpajakan, penegak hukum diharapkan  juga dapat menerapkan hukuman yang sesuai sebagaimana dalam Undang-Undang agar pelaku jera dan tidak ada lagi wajib pajak yang melakukan tindak pidana perpajakan, bagi para wajib pajak harus jujur dalam pelaporan pajak.",train,hukum pidana islam
