document,partition,label
"Penulisan dalam menyusun skripsi ini menggunakan jenis penelitian kualitatif. Skripsi dengan judul Analisis Hukum Islam terhadap Putusan Pengadilan Lamongan Nomor: 0608/Pdt.G/2018/PA.Lmg tentang Perbuatan Melawan Hukum dalam Akad Murābaḥah menjawab pertanyaan yang tertuang pada rumusan masalah, meliputi: bagaimana pertimbangan hukum hakim terhadap putusan nomor: 0608/Pdt.G/2018/PA.Lmg tentang perbuatan melawan hukum dalam akad murābaḥah  di Pengadilan Agama Lamongan dan bagaimana tinjauan hukum Islam terhadap pertimbangan hukum hakim dalam putusan nomor: 0608/Pdt.G/2018/PA.Lmg tentang perbuatan melawan hukum dalam akad murābaḥah  di Pengadilan Agama Lamongan. Metode penelitian yang Penulis gunakan berupa penelitian lapangan dengan menggabungkan penelitian hukum normatif dan yuridis. Data primer yang Penulis gunakan adalah putusan hakim nomor: 0608/Pdt.G/2018/PA.Lmg dan hasil wawancara dengan Majelis Hakim yang menangani perkara nomor: 0608/Pdt.G/2018/PA.Lmg tentang perbuatan melawan hukum dalam akad murābaḥah. Sedangkan data sekunder yang Penulis gunakan berupa putusan nomor: 0608/Pdt.G/2018/PA.Lmg, peraturan yang berlaku di Indonesia, dan buku hukum ekonomi syariah. Teknik pengumpulan data yang digunakan adalah menggunakan metode dokumentasi, wawancara, dan observasi. Pengumpulan data dilakukan dengan cara pengumpulan beberapa informasi pengetahuan, fakta dan data. Kemudian dianalisis dengan teknik deskriptif analitis, serta menggunakan pola pikir induktif Hasil penelitian menyimpulkan, pertimbangan hukum hakim dalam perkara 0608/Pdt.G/2018/PA.Lmg hakim mengabulkan gugatan perbuatan melawan hukum sebagian yakni pertama, tindakan melelang barang jaminan tidak bertentangan dengan aturan bank syariah; kedua, Tergugat III berprofesi sebagai advokat sehingga melanggar pasal 77 ayat 1 huruf (i) PMK. RI No. 27/PMK.06/2016; ketiga, harga limit terlampau jauh dari harga pasaran. Pertimbangan hukum hakim sudah sesuai dengan hukum Islam. Dalam perkara ini Majelis Hakim memutus berdasarkan Undang-Undang serta Peraturan mengenai perbankan syariah dan pelaksanaan lelang yang berlaku sebagai rujukan pertama, namun masih ada pasal dari KHES serta Fatwa DSN MUI yang belum digunakan untuk memperkuat putusan perkara nomor: 0608/Pdt.G/2018/PA.Lmg. Dapat dipahami dalam perkara ini apabila ada perjanjian yang mengikat namun ada peraturan yang mengatur maka mengenai penyelesaian sengketa yang timbul diselesaikan sesuai dengan peraturan yang telah berlaku. Adapun saran bagi nasabah yang mengajukan pembiayaan kepada bank syariah dalam menjaminkan objek jaminan sebaiknya menjaminkan yang harganya sebanding dengan pembiayaan yang akan diterima sehingga di kemudian hari tidak timbul kerugian yang amat besar. Sedangkan bagi Majelis Hakim, supaya hasil putusan lebih kuat alangkah lebih baik jika menggunakan KHES serta Fatwa DSN MUI sebagai pedoman untuk memutus perkara sengketa ekonomi syariah.",train,hukum perdata islam
"Kabupaten sidoarjo merupakan salah satu kabupaten di Indonesia dengan jumlah industri manufaktur tingkat Usaha Mikro Kecil Menengah (UMKM) terbanyak, serta telah menjadi kampung-kampung usaha yang menopang kehidupan masyarakat. Salah satu kampung usaha di kabupaten Sidoarjo yang merupakan sentra industri alas kaki sandal dan sepatu terletak di Desa Wedoro, Kecamatan Waru, Kabupaten Sidoarjo. Dalam transaksi pembayaran pemesanan alas kaki, sentra industri ini terbiasa menggunakan salah satu produk perbankan biyet giro dan telah menjadi kuktur di masyarakat. Tingkat penggunaan bilyet giro sebagai alat transaksi pembayaran mencapai 95%. Namun tingginya tingkat penggunaan ini tidak diimbangi dengan wawasan pengrajin terkait Peraturan Bank Indonesia No. 18/41/PBI/2016 tentang Bilyet Giro yang mengatur penggunaan bilyet giro. Pengrajin mencairkan bilyet tersebut bukan kepada Bank, namun kepada beberapa pihak yang menyediakan jasa pencairan bilyet giro yang menamakan dirinya sebagai perantara pencairan. Sehingga hal ini mengakibatkan banyaknya pelanggaran peraturan tersebut, serta dinilai tidak sesuai dengan hukum Islam karena terdapat unsur riba dan zalim kepada pengarajin.",train,hukum perdata islam
"Metode penelitian yang digunakan ialah metode kualitatif dengan melakukan sebuah penelitian di Pengadilan Agama Surabaya. Proses pengambilan data dalam penelitian ini adalah dengan melakukan observasi dan wawancara. Tahapan analisis yang digunakan metode deskriptif analisis, yaitu memaparkan dan menganalisa data-data yang telah diperoleh yang mana data tersebut memiliki keterkaitan dengan proses mediasi yang tanpa dihadiri oleh para pihak secara langsung. Hasil penelitian ini menyimpulkan. Pertama, di Pengadilan Agama Surabaya masih dijumpai dalam proses mediasi khususnya dalam kasus perceraian yang kehadiran para pihaknya diwakilkan oleh kuasa hukumnya. Adapun proses mediasi yang diwakilkan oleh kuasa hukum, sama halnya dengan proses mediasi yang pada umumnya. Mediator melakukan proses mediasi seperti biasanya, yang kemudian mediator menawarkan alternatif solusi. Apabila mencapai kesepakatan perdamaian maka akan dirumuskan kesepakatan tertulis yang ditandatangani oleh mediator dan kuasa hukum lalu dilaporkan ke majelis hakim apabila mediasi berhasil dan sidang perkara dihentikan. Jika tidak mencapai kesepakatan damai maka mediasi dinyatakan gagal dan sidang perkara dilanjutkan. Kedua, Jika ditinjau dari pembahasan kaidah fikih diperbolehkannya mewakilkan proses perceraian pada tahapan mediasi kepada kuasa hukum, dapat dimasukkan ke dalam teori الضَّرَرُ يُزَالُ yaitu “Kemudharatan atau kesulitan harus dihilangkan”.Dalam Al-quran surat al-Baqarah ayat 185 juga disebutkan “Allah menghendaki kemudahan bagimu, dan tidak menghendaki kesukaran bagimu.” Dari kaidah dan ayat tersebut dapat disimpulkan bahwa Allah tidak menghendaki suatu kesulitan, yang mana jika seseorang mengalami kesulitan atau dalam keadaan darurat untuk menyelesaikan masalah perceraian pada tahapan mediasi, maka diperbolehkan untuk diwakilkan kepada seseorang yang dianggap mampu (Advokat). Dari hasil penelitian ini, penulis dapat memberikan saran hendaknya pada proses mediasi dihadiri langsung oleh para pihak secara langsung agar dapat meminimalisir tingginya angka perceraian.",train,hukum perdata islam
"Skripsi ini merupakan penelitian lapangan untuk menjawab pertanyaan bagaimana pelaksanaan kewajiban bagi suami penderita HIV-AIDS yang terjadi di desa karangbinangun kabupaten Lamongan dan bagaimana tinjauan hukum Islam terhadap pelaksanaan kewajiban suami istri dalam kasus suami penderita HIV-AIDS di Desa Karangbinangun Kabupaten Lamongan. Data penelitian dihimpun melalui wawancara yang menunjukan terjadinya suatu hak dan kewajiban suami istri yang di lakukan oleh istri dikarenakan suami menderita penyakit HIV-AIDS, yakni sebuah metode yang menggambarakan dan menafsirkan data yang telah terkumpul dengan menggunakan pola pikir induktif yakni menarik suatu kesimpulan di mulai dari pernyataan-pernyataan khusus yang telah di kumpulkan melalui wawancara, menuju penyataan-pernyataan umum dengan menggunakan penalaran rasio, dan dalam tehnik analisis penulis menggunakan metode Analisis deskriptif yaitu data-data yang di peroleh dari hasil wawancara di tuangkan dalam bentuk kata-kata, kemudian di deskripsikan sehingga dapat memberikan kejelasan kenyataan yang realistis dan dapat di fahami. Hasil penelitian di atas menyimpulkan yang pertama, Bahwasannya dalam pelaksanaa kewajiban suami penderita HIV-AIDS terhadap istrinya di Desa Karangbinangun Kabupaten Lamongan, bahwa semua kebutuhan rumah tangga di lakukan oleh istri, mulai dari bekerja memenuhi nafkah keluarga sampai mengurus kebutuhan rumah tangganya, di karenakan suami sudah tidak bisa lagi melakukan kegiatan mencari nafkah, selain itu suami juga tidak bisa memberikan nafkah dzahir di karenakan menderita penyakit HIV-AIDS, dan dalam hal ini istri sudah rela dan ridha ketika menjalankan kewajiban suaminya. Sedangkan yang ke dua Dan jika kasus di atas bahwasanya ketika suami tidak bisa memberikan dan melaksanakan kewajibannya dan di kerjakan oleh istrinya maka jika kaitkan dengan hukum islam maka dibolehkan berdasarkan firman Allah Swt. surat At-Thalaq dan pasal 77 ayat 2 Kompilasi Hukum Islam tentang kebolehan suami istri untuk saling membantu satu sama lain serta memenuhi asas kesukarelaan.",train,hukum perdata islam
"Hukum perkawinan sebagai bagian dari hukum perdata memiliki banyak problematika yang selalu menarik untuk dikaji multiperspektif. Menariknya adalah hukum keluarga berkembang dengan perkembangan sosiologi dan antropologi. Sehingga, penyimpangan-penyimpangan hukum atas perilaku masyarakat dapat dikontrol (social control) atau diubah (social engineering) sesuai dengan perkembangan zaman. Tidak sedikit penyimpangan hukum keluarga yang dilakukan warga Indonesia, namun tulisan ini membatasi kajian yang fokus pada permasalahan perkawinan beda agama, pencatatan perkawinan, dan poligami. Tiga persoalan tersebut dibahas secara detail dalam hukum positif dan hukum Islam untuk menghadirkan ilmu baru. Selamat membaca, semoga bermanfaat.",train,hukum perdata islam
"Penelitian ini menggunakan metode kualitatif dengan jenis penelitian lapangan. Metode pengumpulan data yang dihimpun melalui teknik wawancara dan observasi. Data yang telah diperoleh dan dikumpulkan tersebut kemudian dianalisis menggunakan teknik deskripstif analisis dengan pola pikir deduktif. Hasil penelitian ini menyimpulkan bahwa: Pertama, realita dalam kehidupan youtuber anak bahwasanya tidak ada tindakan pelanggaran hak yang dilakukan oleh orang tua kepada anaknya. Youtuber anak hanya mengalami dampak dari popularitasnya yang tidak dapat dihindari seperti mendapat komentar negatif atau cyberbullying. Namun, komentar tersebut hanya diketahui oleh orang tua dan disembunyikan dari channel youtubenya. Kedua, upaya orang tua untuk melindungi dan memenuhi hak youtuber anak telah sesuai dengan beberapa ketentuan pasal didalam peraturan hukum Undang-Undang Nomor 35 Tahun 2014 Tentang Perlindungan Anak, Undang-Undang Nomor 35 Tahun 2014 Tentang Perkawinan, dan Kompilasi Hukum Islam. Adapun konten video youtuber anak juga telah sesuai dengan Undang-Undang Nomor 19 Tahun 2016 tentang Informasi dan Transaksi Elektronik pasal 27 ayat 3 dan pasal 28 ayat 2. Sejalan dengan kesimpulan diatas, penulis berharap kepada pihak orang tua youtuber anak untuk mempertahankan upaya perlindungan hak-hak youtuber anak yang telah dilakukannya tersebut agar anak-anak tetap terlindungi baik di media sosial maupun di lingkungan sekitarnya.",train,hukum perdata islam
"Metode pengelolaan data yang digunakan berupa interview (wawancara), observasi (pengamatan), dan dokumentasi. Data yang diperoleh akan dikumpulkan dan diteliti kembali yang selanjutnya akan disusun dan dianalisis dengan menggunakan metode deskriptif analisis dengan pola pikir deduktif. Penggunaan knalpot brong di Kabupaten Sampang melanggar ketentuan dalam Hukum pidana Islam , dalam Hukum Pidana Islam, penggunaan Knalpot Brong di Kabupaten Sampang dilarang dalam Al-Qur’an dan al-sunnah, akan tetapi tidak disebutkan secara jelas dan tegas tentang Hukumannya, maka penggunaan knalpot brong masuk dalam jarīmah ta’zῑr dan yang menentukan hukumannya adalah ulil amri (pemerintah). Penggunaan knalpot brong merupakan perbuatan yang melanggar pelaturan lalu lintas dalam pasal 285 Undang-Undang No 22 tahun 2009. Dalam Hukum Pidana Islam Penggunaan knalpot  brong Khususnya di Kabupaten Sampang merupaka  tindakan jarīmah ta’zīr yang sanksinya diserahkan kepada Ulil amri. Dalam Undang-Undang Lalu Lintas No 22 tahun 2009 penggunaan knalpot brong merupakan Pelanggaran lalu lintas yang sudah di atur dalam pasal 285 Undang-undang No.22 tahun 2009 tentang lalu lintas dan angkutan jalan.Dalam analisis Hukum Pidana Islam Tindakan Diskresi yang dilakukan oleh Kepolisian terhadap penanganan pengguna knalpot brong tidak sesuai dengan ketentuan dengan ketentuan penjatuhan sanksi dalam jarimah ta’zῑr. Dalam Analisis Hukum Undang-Undang No. 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan, diskresi yang dilakukan oleh kepolisian terhadap penanganan pengguna knalpot brong tidak sesuai dengan ketentuan dan syarat dalam Undang-Undang tersebut. Berdasarkan dari paparan di atas, maka disarankan bagi Masyarakat agar lebih  taat dalam berlalu lintas dan memahami ketentuan dalam berlalu lintas.",train,hukum perdata islam
"Skripsi yang berjudul “Tinjauan Hukum Islam dan Perbup Nomor 22 Tahun 2017 terhadap sewa fasilitas pasar untuk bongkar muat barang di pasar Sepanjang Taman Sidoarjo” merupakan hasil penelitian lapangan yang bertujuan untuk menjawab pertanyaan tentang bagaimana praktik retribusi pelayanan pasar di pasar Sepanjang Taman Sidoarjo? Dan bagaimana tinjauan hukum Islam dan perbup nomor 22 tahun 2017 terhadap praktik perjanjian terhadap retribusi pelayanan pasar di pasar Sepanjang Taman  Sidoarjo? Data penelitian dikumpulkan menggunakan teknik observasi atau wawancara langsung yaitu suatu penggalian data dengan cara mengamati, memperhatikan, mendengar dan mencatat terhadap peristiwa, keadaan atau hal lain yang menjadi sumber data, kemudian selanjutnya dianalisis menggunakan metode deskriptif dengan pola pikir induktif. Hasil penelitian menyimpulkan bahwa: pertama: Praktik retribusi pelayanan pasar atas kegiatan bongkar muat barang yang memanfaatkan fasilitas pasar berupa pelataran atau halaman pasar tidak ada pungutan retribusi yang dianggarkan dan tidak sesuai dengan peraturan yang berlaku yakni perbup nomor 22 tahun 2017. Hal ini menyebabkan terjadinya perselisihan antara pihak yang juga memanfaatkan fasilitas pasar seperti penyewa stand di pasar dengan pembongkar muat barang di pasar Sepanjang; kedua: Praktik bongkar muat barang yang memanfaatkan fasilitas pasar berupa halaman pasar di atas tidak sah karena tidak terpenuhinya syarat ujrah, yaitu tidak adanya pengembalian atau nilai tukar atas pemanfaatan fasilitas pasar berupa halaman pasar untuk kegiatan bongkar muat barang yang dilakukan beberapa pihak dengan sembarangan. Sejalan dengan kesimpulan di atas, maka disarankan sub unit pasar Sepanjang harusnya mempertegas penganggaran retribusi di pasar Sepanjang Taman Sidoarjo mengenai tarif yang harusnya diberlakukan dengan memperhatikan perbup nomor 22 Tahun 2017 diharapkan menjadi aturan yang dapat di ditegaskan untuk retribusi pelayanan pasar atas sewa fasilitas pasar Sepanjang Taman Sidoarjo agar tidak terjadi kegiatan bongkar muat barang dengan sembarangan di pasar Sepanjang Taman yang mengakibatkan kesenjangan dengan pengguna fasilitas pasar yang lainnya.",train,hukum perdata islam
"Skripsi ini adalah hasil penelitian lapangan untuk menjawab pertanyaan tentang: (1) bagaimana praktik jasa pompanisasi tambak sawah di Desa Glagah Kecamatan Glagah Kabupaten Lamongan (2) bagaimana analisis hukum Islam terhadap jasa pompanisasi tambak sawah di Desa Glagah Kecamatan Glagah Kabupaten Lamongan. Jenis penelitian ini merupakan penelitian lapangan. Penelitian ini mengambil 5 (lima) orang responden, yang terdiri dari dua pengurus HIPPA (Himpunan Petani Pengguna Air) dan tiga petani tambak sawah. Metode pengumpulan data menggunakan teknik wawancara, observasi dan dokumentasi. Teknik wawancara dilakukan dengan terstruktur dengan menggunakan pedoman wawancara. Teknik observasi dilakukan dengan mengamati apa yang terjadi dalam pembayaran upah jasa pompanisasi. Teknik dokumentasi dilakukan dengan mangambil data-data yang sudah ada untuk dianalisis. Analisis data penelitian bersifat deskriptif. Hasil penelitian ini menujukkan bahwa praktik pompanisasi tambak sawah di Desa Glagah kecamatan Glagah kabupaten Lamongan dilakukan oleh pengurus HIPPA menyewakan jasa pompanisasi tambak sawah kepada petani tambak sawah untuk yang mengaliri tambak sawahnya. Penerapaan akad ija>rah dalam sewa menyewa jasa pompanisasi tambak sawah di Desa Glagah Kecamatan Glagah Kabupaten Lamongan tidak sesuai dengan Hukum Islam, karena petani tambak sawah terpaksa membayar biaya tambahan upah jasa pompanisasi yang tidak sesuai diawal perjanjian sehingga tidak memenuhi syarat dan rukun ijarah. Sejalan dengan kesimpulan di atas, maka pihak-pihak yang terkait mengetahui hak dan kewajibannya. Pertama, petani tambak sawah sadar akan kewajiban membayar upah jasa pompanisasi tambak sawah sesuai waktu yang telah ditentukan. Kedua, pengurus HIPPA seharusnya memperkirakan jumlah uang sewa jasa pompanisasi tambak sawah dengan baik sehingga tidak ada lagi biaya tambahan yang tidak sesuai dengan kesepakatan para pihak.",train,hukum perdata islam
"Penelitian ini bertujuan untuk menjawab pertanyaan: Bagaimana Mekanisme Diskon Ujrah pada Pembiayaan Rahn di Pegadaian Syariah Cabang Kedungdoro Surabaya? dan Bagaimana Analisis Fatwa DSN-MUI terhadap Mekanisme Diskon Ujrah pada Pembiayaan Rahn di Pegadaian Syariah Cabang Kedungdoro Surabaya? Skripsi ini merupakan hasil penelitian lapangan (Field Research) di Pegadaian Syariah Cabang Kedungdoro Surabaya, dengan menggunakan metode pengumpulan data yang digunakan dalam penelitian ini adalah metode observasi, wawancara dan sokumentasi. Selanjutnya data yang dikumpulkan disusun dan dianalisis dengan menggunakan metode deskriptif analisis dengan pola pikir deduktif, yakni terlebih dahulu memaparkan tentang mekanisme diskon ujrah pada pembiayaan rahn yang ada di Pegadaian Syariah Cabang Kedungdoro Surabaya selanjutnya dianalisis berdasarkan Fatwa DSN-MUI. Hasil penelitian menunjukkan bahwa; pertama: praktik mekanisme diskon ujrah pada pembiayaan rahn di Pegadaian Syariah Cabang Kedungdoro Surabaya akan diberikan oleh perusahaan kepada nasabahnya yang mengambil pinjaman di bawah jumlah maksimal yang bisa didapat. Penentuan besaran diskon ujrah yang akan diberikan kepada tiap-tiap nasabahnya ditentukan berdasarkan jumlah pinjamannya, semakin kecil pinjman maka akan semakin besar diskon ujrah yang akan didapat. Sehingga nantinya akan berpengaruh pada tarif ujrah yang dibebankan kepada nasabah. Kedua: Praktek mekanisme pemberian diskon ujah pada Pegadaian Syariah Cabang Kedungdoro Surabaya tidak sesuai dengan fatwa DSN MUI No. 25/DSN-MUI/III/2002 tentang rahn. Mekanisme nya tidak memenuhi syarat yang telah ditentukan yaitu, dalam mekanisme pemberian diskon ujrah kepada nasabah berdasarkan kepada nominal pinjaman nasabah. Padahal sebenarnya pada ketentuan fatwa tersebut menjelaskan bahwa besar biaya pemeliharaan dan penyimpanan marhun tidak boleh ditentukan berdasakan jumlah pinjaman. Artinya berapapun nominal pinjaman oleh nasabah yang mengajukan marhun dengan kualitas dan kuantitas yang sama, besar taksiran yang sama, namun berbeda nominal pinjamannya maka diskon ujrah nya tidak boleh dikaitkan dengan nominal pinjaman si nasabah. Saran yang dapat penulis berikan pada Pegadaian Syariah Cabang Kedungdoro Surabaya yakni, agar diskon ujrah tetap dapat diberikan untuk para nasabahnya namun tetap sesuai dengan Syariah yakni tidak lagi ditentukan berdasarkan jumlah pinjaman nasabah yaitu dapat ditentukan berdasarkan waktu pelunasan yang lebih cepat dari yang telah diperjanjikan dan dapat disesuaikan dengan kebutuhan serta keperluan pengajuan pinjaman nasabah.",train,hukum perdata islam
"Metode penelitian yang digunakan dalam penelitian ini adalah metode kualitatif dengan teknik deskriptif analisis. Data dalam penelitian ini dikumpulkan dengan teknik observasi, wawancara dan dokumentasi, kemudian dianalisis dengan menggunakan pola pikir induktif yang dimulai dengan mengemukakan secara khusus adanya praktik tambahan pembayaran pada utang piutang emas studi kasus di Desa Wadungasri Kecamatan Waru Kabupaten Sidoarjo kemudian dianalisis dengan teori hukum Islam, dalil-dalil al-Qur’an dan Hadis tentang qard̩ dan riba. Penelitian ini menghasilkan bahwa praktik tambahan pembayaran pada utang piutang emas, yakni Ibu Nadia sebagai kreditur memberikan pinjaman kepada debitur berupa emas. Debitur datang kepada Ibu Nadia (kreditur) meminta pinjaman berupa uang, namun kreditur memberikan pinjamannya berupa emas yang senilai dengan uang yang dibutuhkan oleh debitur. Tetapi Ibu Nadia memberikan persyaratan bahwa debitur harus membayar jumlah nominal yang sudah disepakati dengan adanya tambahan pembayaran sebesar 30% per gramnya ketika transaksi utang piutang.kemudian untuk jangka waktu pengembaliannya debitur bisa mengajukan waktu pembayaran sesuai yang diinginkan dan mendapat persetujuan dari kreditur. Dari hasil penelitian tersebut dapat disimpulkan, praktik tambahan pembayaran pada utang piutang emas studi kasus di Desa Wadungasri Kecamatan Waru Kabupaten Sidoarjo menurut hukum Islam adalah tidak sah karena mensyaratkan adanya penambahan pembayaran yang dilakukan di awal akad sebesar 30% per gramnya, meskipun seluruh rukun dan syarat telah terpenuhi. Dan dalam transaksi utang piutang yang mendatangkan manfaat sebagaimana di atas termasuk salah satu bentuk transaksi yang mengandung unsur riba. Bagi pihak pemberi utang selalu mematuhi ketentuan-ketentuan dan syarat-syarat dalam transaksi qard̩ agar tidak menyimpang dari tujuan qard̩ sendiri, yakni tolong menolong. Bagi pihak penerima utang harus memperhatikan prinsip-prinsip yang sudah diatur dan ditetapkan dalam Islam, agar tidak terjerumus kepada hal-hal yang dilarang oleh Islam.",train,hukum perdata islam
"Skripsi yang berjudul Analisis Hukum Islam terhadap Pandangan Tokoh Masyarakat Tentang Kewajiban Suami dalam Pelayanan Seksual Terhadap Istri  (Studi Kasus di Karangrejo Timur Karangrejo Timur Kelurahan Wonokromo Kecamatan Wonokromo Kota Surabaya) yang memiliki tujuan untuk menjawab pertanyaan bagaimana pandangan tokoh masyarakat tentang kewajiban suami dalam pelayanan seksual terhadap istri dan bagaimana hukum Islam terhadap pandangan tokoh masyarakat tentang kewajiban suami dalam pelayanan seksual terhadap istri. Pada penelitian ini, penulis melakukan penelitian lapangan. Yang kemudian data diolah dengan tahap organizing, editing dan analisis. Metode pada teknis analisis yang digunakan dalam penelitian ini menggunakan teknik deskriptif analisis, selanjutnya mengenai pola pikir yang digunakan dalam penelitian ini adalah induktif. Data yang digunakan dalam penelitian ini berupa wawancara kepada tokoh agama dan tokoh masyarakat di kelurahan Wonokromo Kecamatan Wonokromo Kota Surabaya. Dan data tersebut kemudian dianalisis dengan Hukum Islam. Dari hasil penelitian tersebut, diketahui bahwa kelima para tokoh masyarakat memiliki pendapat yang berbeda. Akan tetapi, dari beberapa pandangan terdapat beberapa kesamaan, diantaranya: apabila seorang suami menolak ajakan istri seperti tidak melakukan wati’, menelantarkan istri, mendzalimi istri dan tidak adanya udzur yang jelas, maka hukumnya berdosa. Keempat narasumber tersebut menyetujui akan kewajiban pemenuhan kebutuhan seksual oleh suami, keempat narasumber juga menyetujui kewajiban kebutuhan seksual oleh suami tetap memberikan catatan sehingga dapat batalnya kewajiban tersebut, dan keempat narasumber juga memberi keterangan yang bertumpu pada solutif akan kondisi yang terjadi. Adapun menurut hukum Islam informan pertama KH. M. Rofi’uddin sesuai dengan pendapat mazhab Ḥanafī dan mazhab Mālikī. Informan ibu Hj. Masluhah dan bapak Ujang Edi sesuai dengan pendapat mazhab Mālikī dan mazhab Ḥanbalī. Informan bapak H. Abdul Ghoffar dan ibu dr. Neneng sesuai dengan pendapat mazhab Ḥanbalī. Dan seluruh informan tersebut tidak ada yang sesuai dengan pendapat mazhab Syāfi’ī. Sejalan dari kesimpulan diatas, penulis memiliki saran kepada para suami bahwasannya kebutuhan istri tidak hanya dari segi pemenuhan lahiriah saja. Akan tetapi, juga dalam hal pemenuhan kebutuhuan batiniyah. Maka, sesibuk apapun para suami hendaknya harus tetap memperhatikan serta melayani istri. Karena, jika sampai menelantarkan istri dan tidak menunaikan hak syahwat kepada istrinya sama sekali dan juga lama tidak mendapatkan nafkah batin tersebut, maka suami berdosa. Dan untuk istri perlunya komunikasi yang baik.",train,hukum perdata islam
"Skripsi ini adalah sebuah penelitian lapangan mengenai “Tinjauan Hukum Islam Terhadap Suami Homoseksual Sebagai Alasan  Perceraian Di Desa Bandang Laok Kecamatan Kokop Kabupaten Bangkalan Madura” dengan rumusan masalah, yaitu pertama, Bagaimana deskripsi homoseksual yang menjadi alasan perceraian di Desa Bandang Laok Kokop Bangkalan Madura? Kedua, Bagaimanakah tinjauan hukum Islam terhadap suami homoseksual sebagai alasan perceraian di Desa Bandang Laok Kokop Bangkalan Madura?",train,hukum perdata islam
"Skripsi ini merupakan hasil penelitian normatif dengan judul “Analisis Hukum Islam dan Fatwa DSN No. 117/DSN-MUI/II/2018 Terhadap Pembiayaan Online Di Aplikasi Duha Syariah”. Skripsi ini ditulis untuk menjawab rumusan masalah mengapa pembiayaan online pada Aplikasi Duha Syariah menggunakan akad Murabahah dan Ijarah, bagaimana pembiayaan online pada aplikasi Duha Syariah dijalankan dan bagaimana analisis Fatwa DSN No. 117/DSN-MUI/II/2018 terhadap pembiayaan online di aplikasi duha syariah. Skripsi ini merupakan penelitian hukum normatif atau yuridis normatif. Dengan menggunakan pendekatan perundang-undangan dan pendekatan konsep, yang membahas tentang pembiayaan online di aplikasi duha syariah dilihat dari prespektif hukum Islam dan Fatwa DSN No. 117/DSN-MUI/II/2018, yang kemudian dianalisis menggunakan teknis deskriptif deduktif yang selanjutnya akan disusun secara sistematis sehingga menjadi data yang konkrit. Hasil dari penelitian ini disimpulkan Pembiayaan dengan menggunakan akad murabahah di aplikasi duha syariah tidak sejalan dengan konsep syariat Islam tentang murabahah yang mana ada beberapa syarat yang tidak terpenuhi dalam implementasinya, seperti tidak tersedianya barang di pihak duha syariah ketika terjadi kesepakatan (sighat) dengan nasabah. Selain itu adanya jaminan yang diberikan dalam bentuk slip gaji nasabah dan dua nomor darurat. Pembiayaan dengan akad murabahah di duha syariah lebih mirip dengan akad (utang piutang). Pembiayaan di duha syariah sesuai dengan Fatwa DSN MUI Nomor 04/DSNMUI/IV/2000 tentang Mura>bahah dan Fatwa DSN-MUI Nomor 117/DSNMUI/II/2018 tentang Layanan Pembiayaan Berbasis Teknologi Informasi berdasarkan prinsip Syariah. Penulis memberikan saran bahwa terdapat beberapa pembedaan konsep tentang murabahah dalam perspektif syariat Islam dengan Fatwa DSN Nomor 117/DSN-MUI/II/2018 tentang Layanan Pembiayaan Berbasis Teknologi Informasi berdasarkan prinsip Syariah yakni perihal ketersediaan barang dalam akad murabahah serta pemaknaan biaya tambahan dalam akad tersebut. Meskipun demikian hal tersebut tidak menjadi problem sepanjang tidak merugikan dan memberatkan nasabah.",train,hukum perdata islam
